TotalCharges,AvgChargePerMonth,tenure,MonthlyCharges,Contract_Month-to-month,OnlineSecurity_No,PaymentMethod_Electronic check,TechSupport_No,gender,PaperlessBilling,InternetService_Fiber optic,Partner,Contract_Two year,OnlineBackup_No,Dependents,Churn
237.65,59.4125,3,90.7,1,1,0,1,1,0,1,0,0,1,0,0
1672.35,24.96044776119403,66,25.3,0,0,0,0,1,1,0,1,1,0,1,0
2979.5,102.74137931034483,28,105.7,1,1,1,1,1,1,1,0,0,0,0,1
695.75,77.30555555555556,8,85.2,1,1,1,1,0,0,1,0,0,1,0,0
1654.6,22.980555555555554,71,24.35,0,0,0,0,1,0,0,0,1,0,1,0
24.25,12.125,1,24.25,1,1,1,1,1,1,0,0,0,1,0,1
1857.85,25.45,72,25.1,0,0,0,0,0,0,0,1,1,0,1,0
825.1,48.53529411764706,16,54.55,1,0,0,1,1,1,0,1,0,0,0,0
6424.25,95.88432835820896,66,96.6,0,0,0,0,1,0,1,1,1,0,0,0
837.95,69.82916666666667,11,76.5,1,1,1,1,0,1,1,0,0,1,0,1
4126.2,79.35,51,81.15,0,0,0,0,1,1,0,0,0,0,0,0
330.8,36.75555555555556,8,38.5,1,0,1,1,0,1,0,0,0,1,1,0
1337.45,89.16333333333334,14,92.9,1,1,1,1,1,1,1,0,0,1,0,0
362.2,72.44,4,93.5,1,1,1,0,0,1,1,0,0,0,0,1
5991.05,84.38098591549296,70,84.7,0,0,0,1,0,0,0,0,1,0,0,0
4891.5,68.8943661971831,70,66.0,0,0,1,0,0,0,0,0,1,0,1,0
5373.1,97.69272727272728,54,101.5,0,1,0,1,0,1,1,1,0,0,0,1
2068.55,71.32931034482759,28,74.9,1,0,0,1,1,1,1,0,0,1,1,1
487.05,19.482,24,20.75,0,0,0,0,1,0,0,0,1,0,0,0
4131.2,59.01714285714286,69,61.45,0,1,0,1,0,1,0,1,1,0,0,0
2301.15,53.51511627906977,42,54.5,1,0,0,1,1,0,0,1,0,0,1,0
131.65,43.88333333333333,2,69.6,1,1,1,1,0,1,1,0,0,1,0,1
4036.0,100.9,39,99.75,1,1,1,1,0,1,1,0,0,1,0,0
4900.65,106.53586956521738,45,109.75,0,1,0,0,1,1,1,1,1,0,1,0
5727.45,78.45821917808219,72,80.85,0,0,0,0,1,1,0,1,1,0,1,0
743.05,19.0525641025641,38,20.3,0,0,0,0,0,0,0,0,1,0,0,0
4804.65,65.81712328767122,72,67.8,0,0,0,0,1,1,0,1,1,0,0,0
24.05,12.025,1,24.05,1,0,0,0,1,1,0,0,0,0,0,1
1414.65,19.378767123287673,72,19.8,0,0,0,0,1,1,0,1,1,0,1,0
1443.65,25.779464285714287,55,25.7,0,0,0,0,1,0,0,1,1,0,0,0
2898.95,55.74903846153846,51,56.15,0,1,1,0,0,1,0,1,0,1,1,0
5309.5,82.9609375,63,86.7,0,0,0,0,1,1,0,0,1,0,0,0
20.4,10.2,1,20.4,1,0,0,0,0,0,0,0,0,0,0,0
451.55,18.814583333333335,23,19.65,0,0,0,0,0,1,0,1,1,0,1,0
50.55,25.275,1,50.55,1,1,1,1,0,0,0,0,0,0,0,1
117.05,39.016666666666666,2,54.35,1,1,0,0,0,1,0,0,0,1,0,0
5839.3,110.17547169811321,52,108.1,1,0,0,1,0,0,1,0,0,0,0,0
1893.5,51.17567567567568,36,54.45,0,0,0,1,0,0,0,0,0,1,0,0
45.35,22.675,1,45.35,1,1,0,1,0,0,0,0,0,1,0,0
1654.45,57.050000000000004,28,59.0,0,0,0,1,0,0,0,0,0,1,0,0
477.05,59.63125,7,69.45,0,0,1,1,0,0,0,1,0,0,1,0
1415.55,94.36999999999999,14,100.55,1,1,1,1,1,1,1,0,0,0,0,1
4546.0,62.273972602739725,72,64.95,0,0,0,0,1,1,0,1,1,0,0,0
20.5,10.25,1,20.5,1,0,0,0,0,1,0,1,0,0,1,1
163.2,14.836363636363636,10,18.85,1,0,0,0,0,0,0,0,0,0,0,0
849.9,19.765116279069765,42,19.8,0,0,0,0,1,0,0,0,0,0,0,0
189.95,23.74375,7,25.05,1,1,0,1,0,0,0,0,0,1,0,0
321.9,64.38,4,74.8,1,1,0,1,1,1,1,0,0,1,0,1
8058.55,110.39109589041097,72,114.3,0,0,0,0,1,1,1,1,1,0,1,0
482.8,22.99047619047619,20,24.45,1,1,1,1,0,1,0,1,0,1,0,1
7049.75,110.15234375,63,109.2,0,0,0,0,1,0,1,0,1,0,0,0
2560.1,44.9140350877193,56,45.05,0,0,0,0,0,0,0,0,1,0,0,0
286.8,47.800000000000004,5,51.0,1,1,0,0,0,1,0,0,0,1,1,0
7982.5,109.34931506849315,72,110.45,0,1,0,0,0,1,1,1,1,0,0,0
5683.6,82.37101449275363,68,84.65,1,1,1,1,1,1,1,1,0,0,1,0
3994.05,58.73602941176471,67,60.05,0,0,0,0,1,0,0,1,0,0,1,0
369.15,41.016666666666666,8,44.65,1,1,0,1,1,0,0,1,0,1,1,0
4631.7,87.39056603773585,52,93.25,1,1,0,0,1,1,1,1,0,0,1,0
401.95,21.155263157894737,18,20.25,1,0,0,0,0,1,0,1,0,0,1,0
1534.05,25.5675,59,25.45,0,0,0,0,0,0,0,1,1,0,1,0
1093.0,17.918032786885245,60,20.6,0,0,0,0,0,0,0,0,1,0,0,0
701.3,87.6625,7,94.1,1,1,1,1,1,1,1,0,0,1,0,0
1980.3,33.005,59,34.8,0,0,0,1,1,0,0,1,0,1,1,0
2893.4,61.56170212765958,46,60.75,0,0,0,0,1,1,0,0,1,1,0,0
262.3,43.71666666666667,5,51.35,1,1,1,1,1,1,0,0,0,0,0,0
3886.85,64.78083333333333,59,64.05,0,0,0,0,1,1,0,1,1,1,0,0
5917.55,83.34577464788732,70,84.8,0,1,0,0,0,1,0,1,1,0,0,0
914.0,60.93333333333333,14,71.0,1,1,0,1,0,1,1,0,0,1,0,1
2139.1,47.535555555555554,44,50.15,1,1,0,1,0,1,0,0,0,1,0,0
5948.7,91.51846153846154,64,94.6,0,0,0,1,0,1,1,1,1,1,0,0
3624.35,61.429661016949154,58,59.75,0,0,0,0,0,0,0,1,1,1,1,0
4753.85,101.14574468085107,46,100.25,0,1,1,0,0,0,1,1,0,1,0,0
5780.7,97.97796610169492,58,98.9,1,1,1,1,1,1,1,1,0,0,0,0
6869.7,94.1054794520548,72,97.7,0,1,0,1,0,1,1,1,1,0,0,0
1172.95,37.83709677419355,30,40.3,1,1,1,1,0,1,0,0,0,1,0,1
662.95,55.24583333333334,11,60.25,1,0,0,1,1,0,0,0,0,0,0,0
1765.95,50.455714285714286,34,56.25,1,1,1,1,0,1,0,0,0,0,0,0
2431.95,44.21727272727272,54,46.2,0,0,0,1,1,0,0,0,1,0,0,0
155.35,38.8375,3,50.6,1,1,1,1,0,1,0,0,0,0,0,1
1859.2,25.46849315068493,72,24.9,0,0,0,0,0,0,0,1,1,0,1,0
3303.05,80.56219512195122,40,84.85,1,1,1,0,0,1,1,1,0,1,1,1
134.35,44.78333333333333,2,65.7,1,1,0,1,0,0,0,1,0,1,1,1
3409.1,61.983636363636364,54,63.35,0,1,0,1,1,0,0,1,1,1,1,0
709.5,47.3,14,50.1,1,0,0,1,0,0,0,0,0,1,0,0
70.5,35.25,1,70.5,1,1,1,1,0,0,1,0,0,1,0,1
953.45,86.67727272727274,10,94.85,1,1,1,1,0,1,1,0,0,0,0,1
50.15,25.075,1,50.15,1,0,1,1,0,0,0,0,0,1,0,0
19.75,9.875,1,19.75,1,0,0,0,1,0,0,0,0,0,0,1
3665.55,64.30789473684212,56,64.65,0,0,0,0,1,1,0,0,0,0,0,0
5515.8,79.93913043478261,68,79.6,0,0,0,0,0,1,0,1,1,0,0,0
272.0,18.133333333333333,14,19.5,0,0,0,0,0,1,0,1,0,0,1,0
6668.0,96.6376811594203,68,99.55,0,0,1,0,1,1,1,1,1,1,1,0
4052.4,72.36428571428571,55,74.0,1,1,1,1,1,1,1,1,0,1,0,0
664.4,39.08235294117647,16,38.9,1,0,1,1,0,1,0,0,0,1,0,0
718.55,71.85499999999999,9,79.55,1,1,1,1,1,1,1,0,0,1,0,0
937.6,62.50666666666667,14,65.45,1,0,1,1,1,1,0,1,0,0,1,1
5812.6,98.51864406779661,58,98.7,1,1,1,1,1,1,1,1,0,1,0,1
2546.85,47.163888888888884,53,46.3,1,0,0,1,1,1,0,0,0,0,0,0
6944.5,97.80985915492958,70,99.35,0,0,0,1,1,1,1,1,1,0,0,0
1346.3,89.75333333333333,14,95.8,1,1,1,1,0,1,1,1,0,1,1,0
1544.05,67.13260869565217,22,67.5,0,0,0,0,1,1,0,1,0,1,1,1
765.15,69.55909090909091,10,78.15,1,0,0,1,0,1,1,1,0,1,0,0
692.55,23.084999999999997,29,26.1,0,0,0,0,0,0,0,1,1,0,1,0
69.6,34.8,1,69.6,1,1,1,1,0,1,1,0,0,1,0,1
4059.35,81.187,49,84.35,0,0,1,0,1,0,0,1,0,1,0,1
6851.65,99.29927536231884,68,100.2,1,1,1,1,0,1,1,1,0,0,0,1
78.05,39.025,1,78.05,1,1,1,1,0,0,1,0,0,1,0,1
1187.05,38.291935483870965,30,40.35,0,1,0,0,0,1,0,0,0,1,0,0
5401.9,73.99863013698629,72,79.2,0,0,0,0,0,0,0,1,1,0,0,0
247.0,22.454545454545453,10,20.9,1,0,0,0,0,1,0,0,0,0,0,0
520.0,65.0,7,73.6,1,1,1,1,1,0,1,0,0,1,0,1
706.6,70.66,9,74.75,1,1,1,1,0,1,1,0,0,1,0,1
49.9,24.95,1,49.9,1,0,0,1,0,0,0,0,0,1,1,0
1370.35,65.2547619047619,20,68.9,1,1,0,0,0,1,0,0,0,0,0,0
20.25,10.125,1,20.25,1,0,0,0,0,1,0,0,0,0,0,0
2215.25,73.84166666666667,29,76.0,1,1,0,1,0,1,1,0,0,1,0,0
74.0,37.0,1,74.0,1,1,1,0,1,0,1,0,0,1,0,0
214.4,53.6,3,82.3,1,0,0,0,1,1,1,0,0,1,0,0
1871.15,89.10238095238095,20,89.4,1,0,0,1,0,1,1,0,0,1,0,0
6171.2,94.94153846153846,64,99.15,1,1,0,0,1,1,1,0,0,0,1,0
20.2,10.1,1,20.2,1,0,0,0,1,1,0,0,0,0,0,1
161.45,23.064285714285713,6,29.45,1,0,0,1,0,0,0,0,0,1,0,0
1013.2,19.866666666666667,50,19.8,0,0,1,0,1,0,0,1,1,0,0,0
336.7,48.1,6,59.15,1,0,0,1,1,1,0,0,0,1,0,0
333.65,41.70625,7,44.75,1,1,1,1,1,0,0,1,0,1,1,0
6511.8,89.2027397260274,72,90.8,0,1,0,1,1,1,1,1,1,1,1,0
393.45,43.71666666666667,8,49.55,1,1,0,1,1,1,0,1,0,0,0,0
7009.5,103.08088235294117,67,106.7,0,0,0,0,0,0,1,1,1,1,1,0
2264.05,90.56200000000001,24,93.55,1,1,1,1,0,1,1,1,0,1,0,1
6921.7,94.81780821917808,72,94.45,0,0,0,1,0,1,1,1,1,0,0,0
600.25,17.654411764705884,33,19.45,0,0,0,0,1,1,0,1,0,0,1,0
56.35,18.783333333333335,2,25.05,1,1,1,1,1,1,0,0,0,1,0,1
4664.15,65.69225352112676,70,67.95,0,0,0,0,1,0,0,1,1,0,0,0
1441.8,62.68695652173913,22,65.25,0,1,0,1,0,0,0,0,0,0,0,0
5623.7,93.72833333333332,59,99.45,1,0,0,1,0,1,1,0,0,0,0,0
695.85,18.80675675675676,36,20.35,0,0,0,0,1,1,0,0,0,0,0,0
1028.75,19.783653846153847,51,19.95,0,0,0,0,0,0,0,1,1,0,1,0
4155.95,76.96203703703704,53,77.4,0,0,0,0,1,0,0,1,0,1,0,0
395.6,18.83809523809524,20,19.7,0,0,0,0,0,0,0,1,0,0,1,0
6330.4,98.9125,63,99.7,0,0,0,1,1,0,1,1,1,1,0,0
2971.7,72.48048780487804,40,74.8,1,1,0,1,0,0,1,0,0,0,0,0
638.0,17.72222222222222,35,19.15,0,0,0,0,1,1,0,0,0,0,0,0
2034.25,75.3425925925926,26,78.95,0,1,0,1,1,0,1,1,0,1,1,0
2510.2,89.64999999999999,27,95.55,1,1,1,1,1,1,1,1,0,0,0,1
3419.5,63.324074074074076,53,62.85,0,0,0,0,1,0,0,0,0,0,1,0
2427.35,69.35285714285715,34,71.55,1,1,0,1,1,0,1,1,0,1,0,0
1760.25,88.0125,19,94.95,1,1,1,1,0,1,1,1,0,1,0,0
3551.65,80.71931818181818,43,86.1,1,0,0,1,1,1,1,1,0,0,0,0
122.9,17.557142857142857,6,19.55,1,0,0,0,1,0,0,1,0,0,1,0
1424.2,24.985964912280703,56,24.8,0,0,0,0,1,1,0,0,1,0,1,0
2111.45,36.404310344827586,57,39.3,1,1,1,1,1,1,0,0,0,0,0,1
2909.95,83.14142857142856,34,84.05,1,1,0,1,1,1,1,1,0,1,1,0
374.0,34.0,10,36.25,1,1,1,0,0,0,0,0,0,0,0,0
20.25,10.125,1,20.25,1,0,0,0,0,1,0,0,0,0,0,1
300.8,21.485714285714288,13,23.9,1,1,1,1,0,1,0,0,0,1,0,1
5581.05,97.91315789473684,56,98.6,1,1,1,1,1,0,1,0,0,0,0,0
5676.65,101.36874999999999,55,103.65,1,1,0,1,0,1,1,1,0,0,0,0
3379.25,91.33108108108108,36,92.9,0,0,0,0,0,1,0,1,1,0,1,0
942.95,19.644791666666666,47,19.9,0,0,0,0,1,0,0,1,0,0,0,0
232.4,17.876923076923077,12,20.1,1,0,0,0,0,1,0,1,0,0,1,0
85.45,42.725,1,85.45,1,1,1,1,0,1,1,0,0,1,0,1
2088.45,83.538,24,80.5,1,1,1,1,1,1,1,0,0,0,0,0
6137.0,95.890625,63,99.9,0,1,0,1,0,0,1,0,0,0,0,1
1434.6,39.849999999999994,35,39.85,1,1,1,1,0,1,0,0,0,1,0,0
3870.0,56.911764705882355,67,60.5,0,0,0,0,0,0,0,0,0,0,0,0
2043.45,78.59423076923078,25,84.8,1,1,1,1,1,1,1,0,0,1,0,1
2215.0,100.68181818181819,21,103.85,1,0,0,1,1,0,1,0,0,1,0,0
842.25,60.160714285714285,13,67.8,1,0,0,0,0,0,0,0,0,0,0,0
2576.2,71.5611111111111,35,75.2,1,1,1,1,1,1,1,1,0,1,0,1
1901.0,26.40277777777778,71,24.85,0,0,0,0,1,0,0,1,1,0,0,0
601.6,20.053333333333335,29,19.35,1,0,0,0,0,0,0,0,0,0,0,0
3515.25,48.822916666666664,71,49.35,0,1,1,1,1,0,0,1,1,0,0,1
605.45,75.68125,7,89.0,1,1,1,1,1,1,1,1,0,1,0,0
3094.05,53.345689655172414,57,55.0,1,1,1,1,0,1,0,0,0,0,0,0
4929.55,74.69015151515151,65,76.15,0,0,0,0,1,0,0,1,1,1,0,0
595.05,21.251785714285713,27,20.3,0,0,0,0,1,0,0,0,0,0,0,0
469.8,67.11428571428571,6,74.9,1,1,1,1,1,1,1,0,0,1,0,1
8436.25,115.56506849315069,72,117.35,0,0,0,0,0,1,1,0,1,0,0,0
19.75,9.875,1,19.75,1,0,0,0,1,1,0,0,0,0,0,0
492.0,41.0,11,45.2,1,1,0,1,1,0,0,0,0,1,0,0
987.95,24.69875,39,25.2,0,0,0,0,1,0,0,1,1,0,1,0
5496.9,91.615,59,89.75,1,0,1,1,0,1,1,0,0,0,0,0
1908.35,70.67962962962963,26,75.0,0,0,0,0,1,0,0,0,0,1,0,0
107.1,35.699999999999996,2,49.95,1,1,0,1,1,0,0,0,0,1,0,0
4575.35,62.67602739726028,72,65.7,0,0,0,0,0,0,0,1,1,0,1,0
4309.55,65.29621212121212,65,67.05,0,0,0,1,1,0,0,1,0,0,0,0
7922.75,108.53082191780823,72,110.9,0,1,0,0,1,0,1,1,1,0,1,0
522.35,74.62142857142858,6,87.95,1,1,0,0,1,1,1,0,0,1,0,0
587.7,17.809090909090912,32,19.8,0,0,0,0,1,0,0,0,0,0,0,0
3876.2,76.00392156862745,50,75.7,0,1,0,1,0,0,0,1,0,1,0,0
3778.85,60.94919354838709,61,62.15,0,0,0,0,1,1,0,1,1,1,0,0
1457.25,91.078125,15,101.25,1,1,1,1,0,1,1,0,0,0,0,1
8349.45,114.37602739726029,72,115.15,0,0,0,0,1,0,1,1,1,0,0,0
185.6,18.56,9,18.95,1,0,0,0,1,1,0,0,0,0,0,1
19.5,9.75,1,19.5,1,0,0,0,0,0,0,0,0,0,0,0
1066.9,82.06923076923077,12,86.55,1,1,1,1,0,1,1,0,0,1,0,0
973.55,25.61973684210526,37,28.6,1,1,0,0,0,0,0,0,0,1,0,1
1226.45,19.781451612903226,61,20.4,0,0,0,0,1,0,0,1,0,0,1,0
342.3,18.01578947368421,18,19.8,0,0,0,0,1,0,0,1,0,0,1,0
985.05,44.775,21,45.65,1,1,0,1,1,0,0,0,0,1,1,0
3948.45,57.223913043478255,68,56.4,0,0,0,0,1,1,0,1,1,0,1,0
828.05,63.69615384615384,12,73.3,1,1,0,1,1,1,1,0,0,1,0,0
41.85,13.950000000000001,2,24.35,1,1,1,1,0,0,0,0,0,1,0,1
6164.7,97.85238095238095,62,101.35,1,1,1,1,0,1,1,1,0,1,0,0
2862.75,95.425,29,98.65,1,1,1,0,0,0,1,0,0,1,0,1
33.6,16.8,1,33.6,1,1,0,0,1,0,0,0,0,0,1,0
343.95,57.324999999999996,5,79.9,1,1,0,1,1,1,1,1,0,1,0,1
20.7,10.35,1,20.7,1,0,1,0,0,0,0,0,0,0,0,0
6590.5,104.61111111111111,62,104.05,0,1,1,0,1,1,1,0,1,1,1,0
717.95,19.404054054054054,36,20.25,0,0,0,0,0,0,0,1,1,0,1,0
2890.65,99.67758620689655,28,103.3,1,1,1,0,0,1,1,0,0,1,0,1
4885.85,69.79785714285715,69,73.7,0,0,0,0,0,0,0,1,0,0,1,0
1222.05,101.83749999999999,11,96.2,1,0,0,0,0,1,1,1,0,1,0,1
6871.7,107.3703125,63,108.75,1,1,1,0,0,1,1,1,0,0,0,0
405.6,16.900000000000002,23,20.15,0,0,0,0,1,0,0,0,0,0,0,0
208.25,18.931818181818183,10,19.75,1,0,0,0,1,0,0,0,0,0,0,0
1801.9,25.02638888888889,71,25.95,0,0,0,0,0,1,0,1,1,0,0,0
3062.45,66.575,45,70.05,1,0,1,0,0,1,0,0,0,1,0,0
1764.75,24.8556338028169,70,24.05,0,0,0,0,0,0,0,1,1,0,1,0
1816.75,78.98913043478261,22,84.75,1,1,1,1,0,1,1,0,0,1,1,0
1255.1,23.681132075471698,52,23.05,0,0,0,0,0,0,0,1,1,0,1,0
5743.05,102.55446428571429,55,104.15,0,1,1,0,1,1,1,1,0,1,0,1
3921.1,59.41060606060606,65,59.95,0,0,0,0,0,0,0,0,1,1,0,0
1463.45,20.047260273972604,72,19.55,0,0,0,0,0,0,0,1,1,0,1,0
189.45,17.222727272727273,10,19.6,0,0,0,0,1,0,0,1,0,0,0,0
96.8,12.1,7,20.05,0,0,0,0,0,0,0,0,0,0,1,0
408.5,68.08333333333333,5,85.55,1,1,1,1,1,1,1,0,0,0,0,0
1846.65,73.866,24,78.6,0,0,0,1,0,0,0,1,1,1,1,0
8456.75,115.8458904109589,72,116.8,0,0,0,0,0,1,1,1,1,0,1,0
1011.5,45.97727272727273,21,43.55,1,0,0,0,1,1,0,0,0,1,0,0
4263.4,60.90571428571428,69,60.8,0,1,0,0,1,1,0,1,0,0,0,0
2549.1,56.64666666666666,44,54.9,1,1,0,0,1,1,0,1,0,0,1,0
3965.05,63.95241935483871,61,65.2,0,1,1,1,0,1,0,1,0,1,1,0
2496.7,99.868,24,102.95,1,1,0,1,1,1,1,0,0,0,0,1
90.6,45.3,1,90.6,1,1,1,1,0,0,1,0,0,1,0,1
288.05,41.15,6,50.8,1,1,0,0,0,1,0,0,0,1,0,1
368.1,73.62,4,90.05,1,1,1,1,1,1,1,0,0,0,0,1
7840.6,107.4054794520548,72,108.2,0,1,1,0,1,1,1,1,1,0,0,0
6632.75,90.85958904109589,72,92.0,0,0,0,0,1,0,0,0,1,0,0,0
1013.35,67.55666666666667,14,75.1,1,1,1,1,1,1,1,1,0,1,0,0
152.95,19.11875,7,25.05,1,0,0,0,1,1,0,0,0,0,0,0
3772.65,76.99285714285715,48,75.15,0,1,1,1,0,0,1,0,0,0,0,0
1026.35,18.32767857142857,55,19.5,0,0,0,0,1,0,0,1,0,0,1,0
19.3,9.65,1,19.3,1,0,0,0,1,0,0,0,0,0,0,0
5031.85,109.38804347826088,45,112.2,0,0,0,0,1,0,1,0,0,0,0,0
220.4,55.1,3,70.3,1,1,0,1,1,1,1,0,0,1,0,0
1416.5,19.67361111111111,71,19.6,0,0,0,0,0,0,0,1,1,0,0,0
158.35,17.594444444444445,8,20.25,1,0,0,0,1,0,0,1,0,0,0,0
256.6,64.15,3,75.85,1,1,1,1,0,1,1,1,0,1,0,1
5542.55,79.17928571428571,69,80.65,0,0,0,0,1,0,0,1,1,0,1,0
68.5,34.25,1,68.5,1,1,1,1,1,1,1,1,0,1,1,1
8443.7,115.66712328767125,72,115.75,0,0,0,0,0,1,1,1,1,0,0,0
791.75,65.97916666666667,11,73.5,1,0,1,1,1,1,1,0,0,1,0,1
5708.2,79.28055555555555,71,80.6,0,0,0,0,1,0,0,0,1,0,0,0
69.95,34.975,1,69.95,1,1,0,1,0,1,1,0,0,1,0,1
2016.3,59.30294117647059,33,59.55,0,0,0,0,0,0,0,1,1,1,0,0
326.65,19.21470588235294,16,19.05,0,0,0,0,0,0,0,0,0,0,0,0
5471.75,95.99561403508773,56,95.65,0,0,1,0,0,0,1,1,0,0,0,0
19.95,9.975,1,19.95,1,0,0,0,0,0,0,0,0,0,0,0
346.4,57.73333333333333,5,70.05,1,1,1,1,1,1,0,0,0,1,0,1
1061.6,18.303448275862067,57,19.4,0,0,0,0,1,0,0,1,0,0,1,0
1971.5,34.58771929824562,56,36.1,0,1,0,1,1,1,0,1,0,0,1,0
773.65,85.96111111111111,8,94.0,1,1,1,1,1,1,1,0,0,0,0,1
1422.05,61.82826086956521,22,61.15,1,0,0,1,0,0,0,1,0,0,1,1
19.75,9.875,1,19.75,1,0,0,0,0,0,0,0,0,0,0,0
2460.35,60.00853658536585,40,64.1,1,0,0,0,0,1,0,0,0,1,1,0
856.5,18.22340425531915,46,19.75,0,0,0,0,1,0,0,1,1,0,1,0
1275.85,19.93515625,63,19.7,0,0,0,0,1,0,0,1,1,0,1,0
7467.5,108.22463768115942,68,110.2,0,0,1,1,1,1,1,1,1,0,1,0
7261.75,103.73928571428571,69,106.35,0,0,0,0,1,1,1,1,1,0,1,0
5116.6,89.76491228070176,56,90.55,1,1,1,0,0,0,1,1,0,0,0,0
660.05,60.00454545454545,10,65.9,0,1,0,1,0,1,0,1,0,0,1,0
6590.8,102.98125,63,104.5,0,0,0,0,1,0,1,0,0,0,0,0
1208.15,48.326,24,52.5,0,0,0,0,0,1,0,1,1,0,1,0
1033.9,51.69500000000001,19,56.1,1,1,0,1,0,1,0,0,0,1,0,0
1885.15,81.96304347826087,22,88.75,1,1,1,1,1,1,1,1,0,1,1,0
2467.1,82.23666666666666,29,84.45,1,0,1,1,1,1,1,1,0,0,0,1
989.45,70.675,13,75.3,0,1,0,1,1,1,0,1,0,1,0,1
2006.95,28.266901408450703,70,26.0,0,0,0,0,0,1,0,1,1,0,0,0
5025.0,100.5,49,99.4,1,1,1,1,0,0,1,1,0,0,0,0
4830.25,109.7784090909091,43,109.55,0,0,0,0,0,1,1,1,0,1,0,1
59.75,14.9375,3,19.6,1,0,0,0,0,1,0,0,0,0,0,1
3088.25,71.81976744186046,42,73.15,0,1,1,0,1,0,0,1,0,1,1,0
3134.7,54.04655172413793,57,54.65,0,1,0,0,1,1,0,0,0,0,0,0
94.55,31.516666666666666,2,66.4,1,0,0,1,1,0,0,0,0,1,0,1
8312.4,113.86849315068493,72,115.55,0,0,0,0,0,1,1,1,1,0,0,0
4863.85,103.48617021276597,46,104.45,1,1,1,1,0,1,1,0,0,0,0,0
6871.9,102.56567164179104,66,100.05,1,1,0,0,1,1,1,1,0,1,0,1
6529.25,103.63888888888889,62,102.0,0,0,1,0,1,0,1,0,0,0,0,1
6637.9,90.93013698630136,72,91.15,0,0,0,0,0,1,0,1,1,0,0,0
3165.6,87.93333333333334,35,89.7,0,1,1,0,1,1,1,1,0,0,1,0
1454.15,80.78611111111111,17,90.2,1,0,0,1,1,0,1,1,0,0,0,1
6786.1,92.96027397260275,72,92.4,0,0,1,0,0,1,0,1,1,0,0,0
543.0,18.724137931034484,28,19.9,0,0,0,0,0,0,0,1,0,0,1,0
1327.15,23.283333333333335,56,25.15,0,0,0,0,1,1,0,1,1,0,0,1
2404.15,75.1296875,31,79.85,1,1,0,0,0,1,1,0,0,1,0,1
867.3,18.854347826086954,45,18.85,0,0,0,0,1,0,0,0,0,0,0,0
25.75,12.875,1,25.75,1,0,0,0,0,1,0,0,0,0,0,0
114.7,38.233333333333334,2,49.6,1,1,0,1,0,1,0,0,0,0,0,1
109.5,15.642857142857142,6,20.95,1,0,0,0,0,1,0,0,0,0,0,0
4692.95,95.77448979591837,48,97.05,0,1,1,1,0,1,1,1,0,0,0,0
546.85,21.032692307692308,25,25.4,1,0,0,0,1,1,0,1,0,0,1,0
1274.05,19.60076923076923,64,19.7,0,0,0,0,1,1,0,1,1,0,1,0
1782.4,34.94901960784314,50,35.0,1,0,0,1,1,1,0,0,0,0,0,0
5301.1,100.02075471698114,52,101.25,0,1,0,1,0,0,1,1,0,1,1,0
280.35,56.07000000000001,4,70.2,1,1,1,1,1,1,1,1,0,1,0,0
2897.95,87.81666666666666,32,90.95,1,1,1,1,0,0,1,0,0,1,0,0
3371.0,73.28260869565217,45,73.85,0,0,0,0,1,0,0,1,1,0,1,0
801.3,80.13,9,88.05,1,0,1,1,1,1,1,1,0,1,0,0
6975.25,104.10820895522389,66,105.95,0,1,0,0,0,1,1,1,0,1,0,1
257.05,64.2625,3,91.85,1,1,1,1,1,0,1,0,0,1,1,1
1079.45,19.62636363636364,54,20.1,0,0,0,0,0,0,0,0,1,0,0,0
40.1,20.05,1,40.1,1,1,1,0,0,0,0,1,0,1,1,1
6997.3,107.65076923076923,64,110.3,0,0,0,0,0,0,1,1,1,0,1,0
2217.15,69.2859375,31,73.9,1,1,1,1,0,1,1,0,0,1,0,1
1129.1,75.27333333333333,14,89.8,1,1,0,1,0,1,1,0,0,1,0,1
979.05,75.31153846153846,12,85.15,0,0,0,1,0,1,1,0,0,1,0,0
4119.4,60.579411764705874,67,60.95,0,0,0,0,1,1,0,1,0,0,0,0
2568.55,71.34861111111111,35,72.25,1,0,1,0,0,0,0,1,0,1,1,1
3349.1,72.80652173913043,45,73.55,0,0,0,0,0,0,0,0,1,1,0,0
492.1,44.73636363636364,10,46.0,1,1,0,1,1,0,0,0,0,1,0,0
1718.95,57.29833333333333,29,58.55,1,0,0,1,0,1,0,0,0,0,0,0
605.25,24.21,24,24.6,0,0,0,0,0,0,0,0,0,0,0,0
1344.5,20.067164179104477,66,19.75,0,0,0,0,1,1,0,1,1,0,1,0
4267.15,82.06057692307692,51,86.35,0,0,0,1,1,0,1,0,0,1,0,0
1121.05,24.370652173913044,45,25.5,0,0,0,0,0,0,0,1,1,0,0,0
918.7,18.374000000000002,49,19.0,0,0,0,0,0,0,0,1,0,0,0,0
521.8,17.39333333333333,29,19.55,0,0,0,0,0,1,0,1,1,0,0,0
4469.1,109.00243902439026,40,110.1,1,0,0,0,1,1,1,1,0,0,1,0
3580.3,94.21842105263158,37,96.55,1,1,1,1,0,1,1,0,0,1,0,1
1729.35,66.51346153846154,25,69.75,1,1,1,1,1,0,1,0,0,1,0,0
1073.3,46.665217391304346,22,50.6,1,1,1,1,0,1,0,0,0,1,0,0
